cust_name,cust_site_id,tca_system_id,gss_qry_vrsn,LogDate,LogDOW,LogTime,Timestamp,Hour,Minute10,RSSInterval,NodeGen,AMPS,CPUs,DBSRelease,PMCOD,WMCOD,IOCOD,MinMemSizeGB,MaxMemSizeGB,NumNodes,AvgCPUBusy,MaxCPUBusy,AvgPctOSCPU,MaxPctOSCPU,AvgPctIOWait,AvgRunQSz,MaxRunQSz,MaxPctIOWait,PctReadsCnt,PctReadsKB,AvgPosReadSec,AvgPreReadSec,AvgWriteSec,AvgIOPsSec,MaxIOPsSec,AvgMBSecNode,MaxMBSecNode,AvgReadMBSecNode,AvgWriteMBSecNode,TtlMBSecGen,TtlReadMBSecGen,TtlWriteMBSecGen,TtlPosReadSecGen,TtlPreReadSecGen,TtlWriteSecGen,KBRead,KBWrite,PermCacheEffKB,SpoolCacheEffKB,TotalCacheEffKB,PermCacheEffCnt,SpoolCacheEffCnt,PermDBCacheEffCnt,PermCICacheEffCnt,SpoolDBCacheEffCnt,SpoolCICacheEffCnt,LogPermDBSecNode_SVPR,LogPermCISecNode_SVPR,LogSpoolDBSecNode_SVPR,LogSpoolCISecNode_SVPR,PhySpoolDBSecNode_SVPR,PhySpoolCISecNode_SVPR,PhyPermDBSecNode_SVPR,PhyPermCISecNode_SVPR,LogPermReadSecNode_SVPR,LogSpoolReadSecNode_SVPR,LogPermReadMBSecNode_SVPR,LogSpoolReadMBSecNode_SVPR,PhyPermPosReadMBSecNode_SVPR,PhyPermPreReadMBSecNode_SVPR,PhySpoolPosReadMBSecNode_SVPR,PhySpoolPreReadMBSecNode_SVPR,PhyPermPosReadSecNode_SVPR,PhyPermPreReadSecNode_SVPR,PhySpoolPosReadSecNode_SVPR,PhySpoolPreReadSecNode_SVPR,PhyPermWriteSecNode_SVPR,PhySpoolWriteSecNode_SVPR,PhyPermWriteMBSecNode_SVPR,PhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadMBSecNode_SVPR,TtlPhySpoolReadMBSecNode_SVPR,TtlPhyPermWriteMBSecNode_SVPR,TtlPhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadsSecNode_SVPR,TtlPhySpoolReadsSecNode_SVPR,TtlPhyWriteSecNode_SVPR,TtlPhyWriteMBSecNode_SVPR,TtlLogReadMBSecNode_SVPR,TtlPhyReadMBSecNode_SVPR,CylReadRequestsSecNode_SVPR,CylReadSecNode_SVPR,CylReadBlocksSecNode_SVPR,CylReadDenThrSecNode_SVPR,CylReadDenCacheSecNode_SVPR,PermDirtyRelSecNode_SVPR,PermCleanRelSecNode_SVPR,PermDirtyRelMBSecNode_SVPR,PermCleanRelMBSecNode_SVPR,PermAgedWriteMBSecNode_SVPR,SpoolDirtyRelSecNode_SVPR,SpoolCleanRelSecNode_SVPR,SpoolDirtyRelMBSecNode_SVPR,SpoolCleanRelMBSecNode_SVPR,SpoolAgedWriteMBSecNode_SVPR,WALTJWriteMBSecNode_SVPR,WALTJDirtyRelMBSecNode_SVPR,PhysWALTJReadMBSecNode_SVPR,AvgPtPReadsSec,MaxPtPReadsSec,AvgPtPWritesSec,MaxPtPWritesSec,AvgPtPReadMBSec,MaxPtPReadMBSec,AvgPtPWriteMBSec,MaxPtPWriteMBSec,AvgBrdReadsSec,MaxBrdReadsSec,AvgBrdWritesSec,MaxBrdWritesSec,AvgBrdReadMBSec,MaxBrdReadMBSec,AvgBrdWriteMBSec,MaxBrdWriteMBSec,AvgPgSwapInSec,MaxPgSwapInSec,AvgPgSwapOutSec,MaxPgSwapOutSec,AvgHDDReadMBSecNode_SPDSK,MaxHDDReadMBSecNode_SPDSK,AvgHDDWriteMBSecNode_SPDSK,MaxHDDWriteMBSecNode_SPDSK,AvgHDDReadsSecNode_SPDSK,MaxHDDReadsSecNode_SPDSK,AvgHDDWritesSecNode_SPDSK,MaxHDDWritesSecNode_SPDSK,AvgHDDReadResp,MaxHDDReadResp,AvgHDDWriteResp,MaxHDDWriteResp,AvgSSDReadMBSecNode_SPDSK,MaxSSDReadMBSecNode_SPDSK,AvgSSDWriteMBSecNode_SPDSK,MaxSSDWriteMBSecNode_SPDSK,AvgSSDReadsSecNode_SPDSK,MaxSSDReadsSecNode_SPDSK,AvgSSDWritesSecNode_SPDSK,MaxSSDWritesSecNode_SPDSK,AvgSSDReadResp,MaxSSDReadResp,AvgSSDWriteResp,MaxSSDWriteResp,AvgWISSDReadMBSecNode_SPDSK,MaxWISSDReadMBSecNode_SPDSK,AvgWISSDWriteMBSecNode_SPDSK,MaxWISSDWriteMBSecNode_SPDSK,AvgWISSDReadsSecNode_SPDSK,MaxWISSDReadsSecNode_SPDSK,AvgWISSDWritesSecNode_SPDSK,MaxWISSDWritesSecNode_SPDSK,AvgWISSDReadResp,MaxWISSDReadResp,AvgWISSDWriteResp,MaxWISSDWriteResp,AvgRISSDReadMBSecNode_SPDSK,MaxRISSDReadMBSecNode_SPDSK,AvgRISSDWriteMBSecNode_SPDSK,MaxRISSDWriteMBSecNode_SPDSK,AvgRISSDReadsSecNode_SPDSK,MaxRISSDReadsSecNode_SPDSK,AvgRISSDWritesSecNode_SPDSK,MaxRISSDWritesSecNode_SPDSK,AvgRISSDReadResp,MaxRISSDReadResp,AvgRISSDWriteResp,MaxRISSDWriteResp,AvgPECPUBusy,MaxPECPUBusy,AvgGTWCPUBusy,MaxGTWCPUBusy,AvgAMPCPUBusy,MaxAMPCPUBusy,AvgGTW_PECPUBusy,MaxGTW_PECPUBusy,AvgVHAgedOut_SVPR,AvgVHAgedOutMBSecNode_SVPR,AvgLogVHReads_SVPR,AvgLogVHReadMBSecNode_SVPR,AvgPhysVHReads_SVPR,AvgPhysVHReadMBSecNode_SVPR,PreCompMBSecNode_SVPR,PostCompMBSecNode_SVPR,PreUnCompMBSecNode_SVPR,PostUnCompMBSecNode_SVPR,CompDBsSecNode_SVPR,UnCompDBsSecNode_SVPR,COMPCPU,UNCOMPCPU,PctCPUComp,PctCPUUnComp,CompRatioComp_SVPR,CompRatioUnComp_SVPR,TtlTCPUComp_Est1,TtlTCPUUnComp_Est1,TtlTCPUComp_Est2,TtlTCPUUnComp_Est2,TtlTCPUComp_Est3,TtlTCPUUnComp_Est3,CPUMSMBComp,CPUMSMBUnComp,AvgNtwReadMBSecNode,MaxNtwReadMBSecNode,AvgNtwWriteMBSecNode,MaxNtwWriteMBSecNode,TotalNtwReadMBSecNode,TotalNtwWriteMBSecNode,mnl_upld_ind
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,32000,2/15/22 3:20,3,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,90.724,30.46,23.56,7.969,6.684,4.5,50,2.364,63.021,64.734,297.99,2741.149,1783.311,4822.45,1622.063,540.29,181.853,349.75,190.539,3241.74,2098.503,1143.237,1787.94,16446.895,10699.865,117.844,109.41,75.326,99.998,96.344,80.764,99.952,98.235,99.557,100,99.911,14065.818,1364.525,10691.683,7576.509,0,6.761,248.242,6.048,15430.343,18268.192,1274.64,7333.513,40.986,273.515,0.164,0.016,254.29,2713.88,6.761,2.082,476.487,326.038,53.895,10.216,314.501,0.18,54.261,27.387,2968.17,8.842,952.973,64.111,8608.153,314.681,7.06,6.123,604.09,0.937,0,258.877,11544.894,19.15,947.631,0.367,10496.088,160.705,7067.017,22.758,17.171,31.806,0,35.068,3389.159,1150.757,3388.096,1146.603,323.427,111.028,323.243,109.578,41.077,13.693,6.846,4.875,0.207,0.069,0.035,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.816,118.05,192.517,64.561,3039.718,1022.927,1784.528,604.395,90.918,1050,193.171,1260,0.047,0.039,0.006,0.003,89.211,30.122,0.053,0.042,0,0,0,0,0,0,266.473,91.595,1210.179,4330.294,584.179,13209.576,12523009.46,37632454.41,4.831,14.519,2.909,3.578,10.436,31.36,19.985,45.468,4.042,13.384,13.054,2.414,0.567,0.226,0.033,0.048,3.4,0.201,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,113000,2/15/22 11:30,11,30,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,135.901,46.014,20.462,7.056,29.566,261,95,10.274,62.443,56.537,1074.132,3907.112,2996.05,7977.293,2700.147,2107.449,706.852,1191.495,915.954,12644.694,7148.972,5495.722,6444.79,23442.67,17976.3,244.937,313.058,66.877,82.191,78.33,76.045,93.905,97.205,99.537,100,95.955,10729.211,1733.468,13966.681,18232.742,0,737.568,299.932,8.018,12462.679,32199.422,1383.272,4102.986,37.534,420.644,196.218,534.489,307.951,2677.432,737.568,1224.932,164.798,2390.586,10.708,888.05,458.178,730.707,10.708,890.467,2985.383,1962.5,329.597,898.758,5486.258,1188.885,4.745,4.745,529.393,0,0,322.982,7508.552,28.733,851.428,0,11392.2,408.027,2588.125,147.701,2.417,1.936,0,2.611,3301.186,1160.568,3299.854,1137.35,299.046,105.892,298.823,100.743,222.877,74.302,37.142,16.707,1.789,0.596,0.298,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.452,406.527,917.353,317.351,4981.153,1701.168,2997.632,1002.797,325.297,880,4541.86,7120,0.609,0.326,0.055,0.028,132.608,44.878,0.664,0.35,0,0,0,0,0,0,1682.397,733.293,2654.64,6893.537,2062.732,13543.253,94731573.03,78911735.51,36.548,30.444,2.294,2.597,78.943,65.76,126.18,72.382,0.803,14.524,15.641,3.18,0.032,0.016,6.965,3.538,0.191,41.792,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,24000,2/15/22 2:40,2,40,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,26.818,9.135,77.78,26.687,47.041,20,13,16.166,18.998,64.251,196.918,774.045,4139.877,5110.84,1751.015,1997.317,670.299,1283.294,714.023,11983.902,7699.764,4284.137,1181.51,4644.27,24839.26,1353.391,176.614,99.329,100,99.399,99.042,100,98.792,99.985,100,100,9851.756,9117.042,460.298,453.042,0,0,119.031,1.333,18968.798,913.341,2063.437,239.038,8.664,5.184,0,0,120.364,61.331,0,0,2604.824,10.578,594.448,0.331,13.849,0,594.448,0.331,181.695,0,5209.648,594.778,2302.474,13.849,149.242,107.398,11709.372,41.845,0,8771.842,1074.794,1594.981,183.73,0,457.203,0,222.07,0,0,109.681,0,1269.445,1844.849,897.783,1844.602,906.44,36.335,13.062,36.307,14.265,11.375,3.792,1.896,0.938,0.039,0.013,0.006,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.372,432.545,714.411,248.02,971.038,327.447,4139.823,1430.203,1698.616,960,586.873,950,0.087,0.152,0.013,0.025,25.796,8.913,0.101,0.153,0,0,0,0,0,0,1035.102,218.288,322.867,1451.19,3699.097,4791.776,28130252.74,9954252.801,10.853,3.84,4.742,4.495,23.442,8.295,77.633,15.237,44.584,21.666,7.549,1.905,0.037,0.072,0.029,0.026,0.22,0.174,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,93000,2/15/22 9:30,9,30,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,71.822,24.072,40.343,13.627,4.053,148,50,1.413,70.426,80.663,1194.235,996.122,919.783,3110.141,1050.853,449.483,153.205,362.566,86.918,2696.9,2175.394,521.507,7165.41,5976.735,5518.7,169.501,96.766,85.805,99.419,93.886,91.335,99.695,95.139,98.787,100,99.523,21309.961,2307.065,14753.188,21110.166,0,100.767,1035.805,27.982,23617.026,35863.353,2391.434,3492.662,226.265,113.195,16.946,3.337,1063.787,982.698,100.767,8.622,162.337,187.632,9.402,33.137,339.46,20.284,9.402,35.557,2046.485,109.388,324.673,42.539,5884.096,359.743,4.794,4.792,588.173,0.002,0,334.388,19884.468,27.588,2146.01,0,14472.83,138.131,2826.156,24.762,2.42,2.039,0,2.823,3518.434,1227.938,3517.1,1195.255,329.365,113.5,329.155,110.326,287.222,95.742,47.856,18.478,2.046,0.682,0.341,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.538,122.601,87.243,30.685,2190.313,739.122,920.771,311.972,59.48,190,111.329,1190,0.702,0.28,0.049,0.024,68.762,23.129,0.751,0.303,0,0,0,0,0,0,46.13,16.034,2065.516,6518.441,147.598,19662.638,2210263.509,69399181.91,0.853,26.774,2.877,3.156,1.842,57.833,3.46,68.444,0.705,25.11,13.31,2.957,0.029,0.013,7.335,3.476,0.175,44.009,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,33000,2/15/22 3:30,3,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,6.077,3.048,36.323,13.378,0.083,148,50,0.03,41.726,45.901,244.769,21.616,372.033,638.418,232.79,83.481,33.342,38.319,45.162,500.888,229.915,270.974,1468.615,129.695,2232.2,147.301,124.307,67.802,100,86.952,81.181,100,78.494,96.68,100,100,1045.156,286.899,307.391,266.724,0,0,224.769,9.524,1332.055,574.115,117.331,172.209,36.168,1.61,0,0,234.293,16.385,0,0,76.11,6.939,6.523,0.217,37.778,0,6.523,0.217,250.678,0,152.22,6.74,289.54,37.778,6.051,4.845,96.34,1.206,0,16.26,805.987,1.233,71.429,0,363.94,0,220.056,0,0,0.527,0,0.542,38.505,18.342,38.485,14.425,1.53,0.679,1.528,0.563,8.885,2.962,1.481,0.885,0.034,0.011,0.006,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.307,15.643,45.298,17.745,266.236,95.512,371.978,137.188,8.902,30,12.139,30,0.012,0.016,0.001,0.001,5.398,2.817,0.013,0.016,0,0,0,0,0,0,0.248,0.079,57.538,231.811,0.955,466.028,10499.385,1543944.12,0.004,0.596,3.13,4.029,0.009,1.287,0.019,2.434,0.489,1.232,11.754,1.85,0.001,0,0.017,0.017,0.004,0.105,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,232000,2/18/22 23:20,23,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,0.971,0.337,225.49,77.546,0.086,3,2,0.03,37.856,44.308,251.07,4.923,420.233,676.227,236.278,84.583,30.5,37.477,47.106,507.496,224.863,282.633,1506.42,29.54,2521.4,149.912,114.784,55.016,99.988,65.272,71.794,99.963,67.988,94.496,100,99.976,721.156,120.901,313.88,486.678,0,0.117,230.859,6.654,842.057,800.558,82.237,24.297,36.994,0,0.001,0.002,237.513,0,0.117,0.179,92.122,0.298,6.067,0.003,36.994,0.003,6.067,0.003,237.513,0.296,184.243,6.07,106.534,36.997,4.777,4.616,86.438,0.161,0,21.88,470.518,1.236,40.593,0,308.064,5.452,9.031,0.054,0,0.943,0,0.481,46.062,18.897,46.003,16.165,1.946,0.777,1.943,0.669,17.095,5.698,2.849,2.058,0.067,0.022,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.472,13.969,47.106,16.589,255.933,93.61,420.279,142.993,8.914,30,12.794,50,0.031,0.026,0.001,0.001,0.272,0.092,0.032,0.026,0,0,0,0,0,0,0.187,0.057,0.734,2.564,1.091,11.897,7255.62,22505.31,0.003,0.009,3.254,3.495,0.006,0.019,0.014,0.027,0.455,0.863,10.784,2.438,0.001,0.001,0.019,0.019,0.006,0.114,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,112000,2/15/22 11:20,11,20,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,93.672,31.448,37.641,12.712,6.799,158.5,56,2.343,80.86,85.026,605.751,3639.505,1004.907,5250.162,1758.667,665.853,224.08,566.15,99.702,3995.117,3396.902,598.215,3634.505,21837.03,6029.44,136.561,101.597,77.462,99.224,91.802,82.105,99.581,97.831,99.087,100,99.424,20812.815,1948.069,14427.518,18888.583,0,108.806,451.382,17.79,22760.884,33316.102,2343.77,4528.495,76.006,452.233,18.669,16.478,469.172,3603.818,108.806,30.891,163.561,294.925,10.547,53.763,528.239,35.146,10.547,56.179,4072.989,139.697,327.122,64.31,6872.265,563.386,4.795,4.795,584.149,0,0,331.711,16575.435,28.635,1745.089,0,14046.356,187.808,3869.901,32.332,2.416,2.019,0,2.765,6684.402,2287.818,6681.692,2271.993,719.142,247.076,718.641,242.249,242.778,80.93,40.452,16.738,2.093,0.698,0.349,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.157,189.718,100.996,34.795,4245.296,1419.627,1005.718,341.912,106.56,230,164.007,1610,0.589,0.236,0.052,0.026,89.822,30.149,0.642,0.26,0,0,0,0,0,0,73.633,31.567,2079.526,6167.302,187.029,19340.16,4514811.582,67617266.96,1.742,26.087,2.333,2.966,3.762,56.348,5.522,64.757,0.791,24.61,17.032,3.046,0.03,0.014,7.02,3.548,0.179,42.119,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,103000,2/15/22 10:30,10,30,,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,0,0,27.699,10,0,67,94,0,83.816,79.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.56,780,8470.029,19410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,130000,2/17/22 13:00,13,0,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,129.59,43.424,20.389,6.933,20.967,4,98,7.264,27.03,33.613,1257.997,455.05,4624.532,6337.578,2141.968,1305.883,442.302,438.945,866.938,7835.299,2633.671,5201.629,7547.98,2730.3,27747.19,262.386,191.964,70.997,99.701,90.048,87.683,99.739,89.885,98.163,99.998,99.578,11157.677,1898.542,11785.106,15400.966,0.22,65.056,1128.583,34.876,13056.218,27186.072,1476.369,2913.769,358.592,69.598,3.944,4.777,1163.459,444.702,65.276,5.635,148.749,3601.421,10.311,617.791,428.19,8.721,10.313,839.46,1608.162,70.911,297.498,628.102,4390.138,436.911,4.705,4.705,369.738,0,0,181.558,10572.247,15.153,1324.966,0.002,11582.952,122.577,2433.506,10.624,221.669,1.645,0,2.033,1937.527,737.405,1937.13,715.495,81.401,31.61,81.376,28.007,219.425,73.142,36.563,14.64,1.645,0.548,0.274,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.948,148.95,869.701,294.288,1713.05,581.66,4626.77,1561.133,318.779,2270,26493.126,10780,0.589,0.271,0.159,0.082,125.87,42.072,0.747,0.353,0,0,0,0,0,0,4782.748,784.522,1881.214,8107.344,4893.582,14564.263,88133817.58,68131455.51,34.002,26.285,6.096,4.31,73.445,56.776,358.706,85.127,0.773,15.502,5.119,2.334,0.06,0.032,23.263,11.632,0.357,139.578,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/16/22,Wed,225000,2/16/22 22:50,22,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.025,0.695,114.823,39.106,0.119,3,2,0.047,40.638,47.144,315.02,28.774,502.202,845.996,295.683,78.823,28.549,37.16,41.663,472.937,222.96,249.978,1890.12,172.645,3013.21,110.682,84.952,72.723,100,75.431,77.926,100,76.908,95.842,100,100,1266.65,205.982,222.024,340.147,0,0,292.495,8.565,1472.632,562.171,133.143,14.673,34.716,1.601,0,0,301.06,24.012,0,0,90.19,0.002,4.793,0,36.317,0,4.793,0,325.072,0,180.38,4.793,147.816,36.317,4.789,4.555,180.28,0.234,0,86.235,931.128,7.837,88.494,0,215.045,0,4.016,0,0,1.082,0,0.843,38.108,16.923,38.1,13.753,1.46,0.649,1.459,0.521,15.1,5.033,2.517,1.247,0.055,0.018,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.156,13.246,41.66,15.307,343.764,119.112,502.24,176.615,8.933,30,12.182,40,0.027,0.03,0.001,0.001,1.314,0.441,0.028,0.03,0,0,0,0,0,0,0.846,0.269,74.354,257.205,2.965,734.172,32507.76,2314334.469,0.013,0.893,3.152,3.459,0.027,1.929,0.063,2.701,0.36,1.398,10.669,2.499,0.001,0,0.019,0.01,0.007,0.115,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,80000,2/15/22 8:00,8,0,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,56.705,19.07,35.213,11.962,15.703,3,11,5.458,74.343,54.656,305.792,2705.959,1039.38,4051.131,1368.825,925.949,312.974,506.087,419.862,5555.692,3036.52,2519.172,1834.75,16235.755,6236.28,172.07,413.649,71.706,99.828,89.182,81.598,99.925,98.234,99.25,100,99.898,14423.722,1683.001,12129.343,16768.086,0,17.038,254.762,12.628,16106.723,28897.429,1765.465,2898.2,53.029,446.49,1.224,3.761,267.389,2696.542,17.038,4.632,124.171,102.587,7.206,19.785,499.519,4.985,7.206,381.024,2963.931,21.671,248.342,26.991,4663.665,504.504,4.784,4.784,298.446,0,0,121.707,11431.878,8.461,1219.532,0,11519.962,533.097,1933.093,417.173,361.239,1.501,0,1.583,1921.018,706.493,1920.448,751.553,99.689,37.256,99.632,34.064,251.105,83.702,41.846,18.625,2.087,0.696,0.348,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.073,172.048,420.909,142.416,3011.667,1019.695,1039.9,358.012,349.82,830,454.178,840,0.741,0.476,0.056,0.03,54.169,18.222,0.797,0.499,0,0,0,0,0,0,167.405,75.073,1788.935,5294.004,228.074,13864.055,10625353.68,58102307.89,4.099,22.416,2.23,2.959,8.854,48.419,12.555,55.587,0.54,18.537,17.631,3.049,0.03,0.016,6.99,3.486,0.179,41.941,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,165000,2/17/22 16:50,16,50,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,58.692,19.82,42.445,14.428,23.531,3.5,11,8.14,40.191,34.316,339.006,938.518,1901.091,3178.615,1078.218,833.285,282.378,285.953,547.333,4999.711,1715.715,3283.996,2034.035,5631.11,11406.545,229.205,294.814,78.448,99.146,94.77,89.19,99.723,97.389,99.591,99.998,99.551,8559.62,2133.608,14033.853,16873.257,0.232,75.791,223.507,8.722,10693.228,30907.11,1141.555,4257.651,41.915,204.118,32.202,4.153,232.228,923.711,76.022,9.642,228.018,669.797,21.019,286.786,246.032,36.355,21.023,482.56,1155.939,85.665,456.037,307.805,5399.206,282.387,4.713,4.713,783.991,0,0,543.192,6947.635,57.62,775.856,0.004,13332.498,580.595,3621.316,68.741,195.774,2.387,0,3.565,3613.781,1284.67,3612.372,1296.297,340.047,115.474,339.806,113.965,214.591,71.532,35.755,14.48,2.327,0.776,0.387,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.977,96.407,549.041,186.556,1277.648,431.9,1902.329,646.755,159.649,5010,18472.579,10330,0.57,0.333,0.046,0.022,55.684,18.767,0.615,0.355,0,0,0,0,0,0,1224.943,65.173,968.749,4572.02,1302.589,9068.317,9764381.511,33564308.12,3.767,12.949,18.795,4.72,8.137,27.97,91.871,48.006,1.576,11.986,2.214,2.039,0.028,0.011,7.121,3.613,0.17,42.724,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,72000,2/15/22 7:20,7,20,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,52.436,17.612,29.826,10.176,0.998,3.5,52,0.397,48.447,55.951,437.058,212.116,690.783,1339.957,466.275,180.316,64.884,100.888,79.428,1081.895,605.327,476.567,2622.345,1272.695,4144.7,159.14,117.742,95.373,99.193,97.676,97.054,99.471,98.047,98.306,100,99.296,17117.524,973.319,7886.32,9450.165,0,66.487,334.295,16.486,18090.843,17336.485,1701.036,2581.692,57.847,20.862,13.521,7.314,350.781,182.13,66.487,25.189,83.683,188.094,2.989,25.456,78.709,20.835,2.989,25.565,532.911,91.676,167.367,28.445,4282.728,99.544,4.797,4.797,275.882,0,0,84.547,16819.435,5.196,1620.31,0,7643.925,107.508,2247.35,16.999,0.109,1.305,0,1.344,1901.552,660.303,1900.763,640.008,201.292,69.804,201.152,67.735,137.68,45.893,22.939,8.825,3.67,1.223,0.611,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.885,36.172,79.649,28.784,649.168,227.655,691.582,238.868,36.324,220,137.207,1680,0.306,0.191,0.005,0.002,50.425,16.959,0.311,0.193,0,0,0,0,0,0,37.352,10.759,1603.942,5277.359,85.322,16414.847,1664043.66,51032782.78,0.642,19.689,3.472,3.29,1.387,42.527,2.801,55.412,0.224,17.861,12.375,2.686,0.007,0.003,0.178,0.162,0.044,1.07,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/16/22,Wed,170000,2/16/22 17:00,17,0,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,62.718,21.019,30.433,10.428,6.473,44,50,2.543,35.174,39.613,723.262,279.381,1847.868,2850.512,960.11,723.999,244.765,286.794,437.205,4343.992,1720.765,2623.227,4339.575,1676.285,11087.21,292.903,242.278,85.392,94.887,89.996,94.151,98.464,93.722,99.668,100,99.529,10221.521,1408.342,7556.719,11704.087,0,55.079,641.742,4.677,11629.863,19260.806,1468.282,1382.238,209.768,4.724,13.37,57.305,646.419,33.791,55.079,240.799,149.861,1004.482,9.988,186.804,214.492,70.675,9.988,397.924,680.21,295.878,299.722,196.792,2850.52,285.167,4.794,4.794,310.991,0,0,128.21,9919.983,12.044,1388.955,0,7226.254,339.21,942.527,152.251,211.12,1.466,0,1.628,2689.875,951.297,2689.234,900.14,269.197,95.599,269.112,90.116,174.08,58.027,29.008,13.657,1.2,0.4,0.2,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.786,97.391,436.269,147.033,1002.657,341.772,1841.564,617.828,142.057,1330,6162.715,7930,0.383,0.202,0.005,0.002,60.057,20.129,0.388,0.203,0,0,0,0,0,0,767.577,207.4,1117.571,3855.503,1148.131,9548.965,26933784.38,35291941.37,10.391,13.616,3.701,3.45,22.445,29.41,57.568,40.483,0.749,15.417,9.747,2.543,0.015,0.008,0.051,0.027,0.092,0.306,0
